grp,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
B,-452.939835401689,932.419427446093,294.611145905473,80.4649682216481,65.7791791464401,0.32861250251355,347.486967576788,259.498118013631,713.109781201326,695.213294403996,11.4028483612893,396.645698394988,92.281032965044,1193.41953092742,551.924219211521,678.355105730741,248.691211351643,594.740035074069,463.521705627796,332.365096709165,716.691506153139,-613.169603319318,1011.52087993347,549.683157427823,363.064868537468,43.1543124269132,128.432421029696,22.3633604964347,878.729888011053,118.535188061527
C,392.903356706746,1057.86382769427,290.996077787789,72.900646284267,71.4889443830188,6.6061952657182,353.578077044415,269.622146793065,650.334590142931,827.254146133906,200.310284404292,188.988901018493,74.9805133550423,743.25539647989,571.696328743073,680.08178671834,443.612550216163,595.866001477395,470.220614948485,340.677868301483,463.518974656888,-89.6795916084669,924.890726542841,576.223490360919,323.578634695103,7.75150535629213,109.095573626149,-267.242714045264,879.904006039425,464.726743467292
B,280.047264072364,801.416049159658,294.708447621211,79.1630961225229,69.6154444624842,208.292594541958,347.241394403408,284.082027218424,747.014730645586,778.295475780078,485.010128810296,483.538294945723,93.0052701244241,1110.385173856,559.721210595037,680.003775024083,-82.9983983956277,600.079922817369,464.714391197417,338.043703215653,1197.12007370534,593.380909726784,997.178688652043,801.618650134967,386.793793961613,6.58887366891305,171.589584673666,-247.291272110138,873.434501509346,-2.5981477704138
C,1350.05354271095,1111.22412334094,294.074410899106,80.0744650936489,77.7905913246375,157.5174572433,333.013920341556,272.647542104332,636.893122241134,810.203655181763,-62.3687218160114,275.730992320593,83.1995570960532,-1401.91310011506,558.446699975779,672.925593733356,106.053157099418,600.126882453092,464.463478549827,334.748387096451,2082.3873216537,658.117555233993,960.7243109026,37.8289514036731,93.251996782344,26.9068108355245,56.282244274877,258.168656560539,877.554898300741,165.555161233615
C,113.265875109534,1023.82650067687,294.726786859908,73.681746612085,68.5790397343629,92.6728922845953,343.147410757293,273.591549681174,749.257281605265,845.148610095396,177.827731908736,322.273245129812,99.3543627600815,503.055777810173,569.849574162121,674.47140408857,86.4649177268933,597.330204020088,465.139972635412,342.092374623632,1281.49230609363,1216.09449852903,926.457593948062,287.818187845762,369.968778016755,75.5262002664328,294.952378362973,182.189363958497,875.652404116701,262.892000590024
B,395.457998997304,908.709525294785,291.574436468421,68.9950016211534,63.3663599163455,81.7068024846975,338.28907862194,279.737689736591,667.09503134771,666.28011440628,414.97259610764,378.426672234349,78.7733868508984,174.619396456665,551.955593362438,676.145088698325,208.716770421344,601.571996440326,467.341063797062,337.478455966241,-1048.61068956414,455.954661492953,993.744794164023,12.3163685923544,461.1124498323,96.8409763367016,170.821663533714,268.122548422256,871.650102595249,288.742624140667
A,1528.18537910244,1028.72580092868,291.630530561006,69.780019139199,71.5648452652416,-58.024804854656,320.387909769869,292.097665958471,726.803944969471,724.036131592088,318.832349607701,340.386479701772,77.7770773215075,-347.556184846464,555.01662878686,676.896795633276,318.039235465344,601.576056427647,465.538257604594,334.565204813799,1605.75986040383,1229.05497852801,935.951247573782,185.763883646697,196.714298190908,196.16752048522,286.04255744887,460.537665735826,874.18764645017,151.820099518783
C,-1266.9547738125,828.660495687846,293.452112649492,67.4237686613399,69.055750881005,-32.2859608504501,338.757919091615,279.710902446831,613.884445927464,769.929290547681,740.341948476857,300.817612404129,76.4405125984456,-574.810931398257,555.035600977764,677.991296933652,328.943238660068,596.629539798066,467.333315193021,341.469361516414,26.4734125903182,-198.609429808353,911.741681224303,-369.365904392262,112.307160989371,-102.086191841704,85.7000798810719,577.721446722017,879.922483973767,59.3966967714257
C,-255.500899325373,968.715678394838,295.262676235508,72.5392544825953,69.5604666777204,-139.265557191103,344.909636740203,284.217832288665,872.72856968484,759.777386855736,230.924485275223,387.06234859273,80.3858262036534,-97.9984687720821,574.556579927953,671.546406632173,-220.770430840166,598.843843083498,462.1097179113,320.625854788268,1477.98125092303,1618.06184905603,938.559127046693,1472.67154573118,190.976064511326,121.770370117353,168.617662902647,19.5565606707061,878.956287478105,107.710755744353
B,-1321.45076959075,791.153177790332,294.61059703259,71.0732700832885,61.6409330143321,25.1552466440244,332.206372146726,288.938342760467,611.170504574603,814.128565263734,-156.379588638957,405.982878179505,83.1379679669282,-1264.64794710249,549.59503458116,674.177536738192,705.896636209783,601.061019342265,467.938428005249,335.808432031725,395.153751752591,2377.11176293803,978.005622930271,-101.821892611101,396.842556033393,246.988498866012,234.032700510054,221.128844312816,868.560312070085,138.707488107821
B,-1105.92219522551,588.251001342484,295.889141154254,76.1118738301262,67.3136436741032,-13.9804757551537,338.245371982741,271.946250257024,825.200765213051,770.001688291209,264.174037369377,412.538485472907,91.7284512216873,-785.691258411328,547.409390928213,675.668623499085,-195.284532901103,600.538384303492,467.347370403922,331.940804453021,792.817165106444,276.138826741303,1034.24576461566,292.267734314511,586.834420221213,110.064601573361,233.178124239331,445.993310123116,873.997701018476,44.3435110544633
C,280.694094675436,1000.24332881252,295.668845867089,71.9749295495834,64.8098212239544,16.5308942338449,341.451930005286,265.046620960875,664.645715127171,817.425000042518,257.971800598983,346.800630055864,99.8563830424182,663.88107473958,574.911383140019,674.404458954802,793.90836850077,600.682221542471,468.95699109864,341.443869357984,1360.93417112919,1788.04124506574,883.361535226446,61.7544283430989,317.348438286109,157.458439994353,198.569326796954,22.2840625315839,881.656605368131,102.278199212749
B,-452.046802653555,983.760209377804,295.802103210838,65.1205955630442,64.1197380038979,184.161941551084,342.495907156673,282.777680763908,772.942316582425,788.548677171686,706.720358570663,294.962387622089,103.062856436732,156.737998313221,560.718424095685,673.609293481784,2.12574625430909,601.436849666377,466.291650100842,332.796966211322,1302.02333659433,1787.51959251486,1005.26613125536,860.510178296331,341.838587865709,63.0710927902065,121.293546184,154.728355570264,877.195306949098,313.08804406868
C,-1554.73477535641,1029.20570323985,292.946021097169,64.7746896152188,75.859043035706,-60.8488690681116,336.105582454597,265.5437240946,696.205134088321,845.286522327998,-58.189582969445,275.729627592182,77.008375971883,601.205664191477,557.445480823628,673.631962477819,508.393399668577,599.331955974569,467.889608435599,341.977927058166,2698.79225603337,1913.60943975003,982.93876023119,72.3991396771714,98.3947187606796,108.324295904946,219.699297424489,-57.5953947176772,879.678668613661,-16.3938382041255
C,-3.64631509148166,805.355642476875,290.29470754939,81.1925845924422,69.719008737512,-6.52302089645811,328.548386645431,276.340006748078,675.882289641823,848.100558704719,288.229567239857,176.286261187859,92.3266947037606,-261.943497124963,563.628542621791,678.414403097242,137.204851298749,599.338528248783,466.954740573139,328.2419680657,-143.591336267301,334.443484578936,1073.6798021925,409.597166261164,245.057267791922,65.7853296581484,289.005023106842,855.732501747296,885.126668545078,122.735169370235
C,931.204261611135,1132.55520180844,290.978190251448,72.6173994524158,71.4792058866853,-134.223965342053,333.65671304401,285.385411771528,711.761591561222,910.614800782842,585.865184600351,362.271251084864,104.091574254385,-235.798730051619,566.664852586784,675.298769585712,212.947639153156,597.322399975742,466.570190204144,345.769437151813,341.818570711087,1194.77890419662,990.118849725143,1225.42119501436,341.949528654772,-149.620783664042,187.249024786751,204.952405972152,876.502818210431,81.5710304478545
A,466.623268168911,1165.2725185423,296.431071956334,62.1178563941937,68.664536157323,114.206811627207,321.812515254676,275.316663352061,726.020475474432,702.115091294121,518.100782971775,274.109736760191,95.4626882409724,-222.933392157969,557.573235436971,676.656527097384,483.37001830137,602.878132074607,465.934799774591,327.903843997594,-649.698746500857,1.5030960473191,993.602964595704,-41.4327684332645,195.633718059205,129.981114946417,444.769420886771,102.148290824397,870.516664590844,96.0236910399298
C,-1168.47482223452,990.475615653002,291.440193136895,65.0668434617807,70.7105085004487,7.12496336961605,336.995569196742,288.403587771734,726.387875796077,860.189902683259,220.570513645737,264.912591529513,78.6246724915382,-638.025383138232,555.888147410262,674.1171709582,494.501533770662,596.514945000084,465.995974326807,346.80812157603,-951.545348962407,-643.218874490662,933.079307851372,641.13332192787,187.921740928832,1.81270132106316,311.543015596591,364.927958078128,875.34353124287,176.674222997977
B,96.6990092857844,1081.03710588411,291.889398680252,73.8076912809523,65.5657814759863,133.548238796378,341.554600961727,274.366272613879,669.936396609692,748.892308975347,-119.285331537336,444.171536892525,99.5326643328888,775.699939613626,564.789147197257,672.972525974771,304.597873636166,602.728945185468,465.360604465046,346.049703420762,-1495.6615091828,868.277026045248,1054.73750012211,95.9905806706961,336.902108331389,16.9405108473067,130.438552332536,491.915738043529,881.530778029889,70.7134512533635
B,-171.525733123045,1145.27365815123,297.497399323818,80.1262954318541,62.0886086630355,195.928178833781,355.168313549655,283.055882698596,743.012468216344,644.945011741879,492.298325501877,277.373730215734,109.238156387631,844.042508811587,549.785334503641,671.300460399154,339.907582708498,603.233116746794,461.719753474737,338.814667587819,-29.1267710427029,-931.771606786495,1011.37365363351,1169.80008364811,621.633619787976,-17.5460093350381,193.498800041847,417.578733261942,868.229739931151,67.4835639308398
A,1213.41570590602,936.88178733473,297.12264165032,87.385292571054,65.9428355022622,106.363800956678,339.748957619468,285.350435947685,684.996707613033,727.275867621919,226.097060411261,295.806607385588,97.9997573127314,672.526913414343,557.749374024449,677.374309782736,459.384241986542,599.601938422663,471.175884399904,329.844690510774,808.371167061238,668.692322773235,899.656323061647,325.583392992701,272.480060740738,141.745311343086,450.382711674814,-231.992699047421,866.335541759773,28.8531202319746
A,-129.49103745728,756.284372313782,296.241639074116,68.2915401382443,72.3594132018234,-2.89001740373829,322.699463110242,278.851136714276,738.785912543196,768.624579982104,335.88844657581,245.407470682662,97.6076858952924,831.856130900883,562.349491670777,674.780392009601,417.848119870282,599.928832768131,469.060832675151,338.531398313705,454.680129883425,-21.1043525960363,962.033369877956,1052.76690888359,123.819879647914,19.3076649327442,243.076578975258,118.428193312768,875.662425586635,236.56409828877
C,429.346325033814,1000.93893264576,292.085735579765,71.8923124602854,70.2661628742833,21.7250198088288,336.729281140999,289.017502279761,777.583185140307,835.520595580291,-135.719890792536,304.084973948665,91.0899719210872,-1206.66097871307,556.550145943502,678.978307473959,-92.3171889271464,596.13839680767,470.735915576137,335.445122691642,-247.077703953028,481.231756020431,907.626020595947,-270.666802339829,194.56259572654,-199.581062275332,315.326693762283,314.248587912662,884.063309454127,100.979669854723
A,1224.9465522861,1080.07568429359,294.54182706221,73.9262840935619,67.8468745493102,50.3354022472919,339.536223575212,288.398906429211,660.025567111572,729.983323720559,120.84452342448,295.493214552821,90.493478993803,994.000905146981,559.223585291718,680.092393940319,211.15049617472,597.658033226327,468.090975446383,328.97863802429,-400.809593057754,2290.47579698125,1005.38749987416,-777.754194870526,273.870161551952,67.8331754860703,284.022585234121,-0.103972484230638,875.798716716061,2.50195206088766
A,-753.210421277848,950.748798001893,296.396373061469,80.8293859712656,61.2336521199626,-93.3805522573142,340.609104440517,284.473645333384,637.014812279479,830.019110052368,33.6326472540674,331.722549075021,82.3810029231094,-72.8898787288238,552.923011819944,679.069370621484,-21.1806719610283,599.537774289646,467.107698174472,336.307427224189,-488.42648530997,226.3637484886,1022.82119213626,1313.1148925013,371.083051156443,12.9483795905122,407.535072408698,210.367599130449,871.831690914268,133.861081356883
C,1193.88446458917,1206.5651957944,292.800408122027,70.8456566461982,73.200723189604,-30.6548275673004,336.054329208016,281.522233944944,679.519979505768,884.296054601624,563.377625627923,366.119260277825,87.1668275402294,113.656321284778,565.634189219448,675.392706960678,188.458808608165,597.390422251021,466.24181257216,335.1858998134,2001.26334639506,1063.1060915222,891.68300466062,804.109471449332,96.3956736197409,-53.4518179653464,48.7032135846038,49.0422317458249,877.381150964363,107.594665467157
